,survey_information,survey_information,,accept_vaccine,accept_vaccine,trust_family_recommendation,trust_family_recommendation,trust_healthcare_recommendation,trust_healthcare_recommendation,trust_WHO_recommendation,trust_WHO_recommendation,trust_government_recommendation,trust_government_recommendation,trust_politicians_recommendation,trust_politicians_recommendation
,region_where_applied,survey_date,survey_date_short,indicator_percentage,sample_size,indicator_percentage,sample_size,indicator_percentage,sample_size,indicator_percentage,sample_size,indicator_percentage,sample_size,indicator_percentage,sample_size
1153,San Luis Potosí,2021-01-24,2021-1,0.873581,10597,0.598402,8537,0.707132,9185,0.797055,9417,0.666356,8704,0.30598,4631
1154,San Luis Potosí,2021-01-25,2021-1,0.87212,11108,0.606313,8959,0.702069,9572,0.796623,9876,0.663171,9196,0.295391,4934
1155,San Luis Potosí,2021-01-26,2021-1,0.878451,10657,0.578705,8583,0.703791,9224,0.800072,9535,0.651696,8861,0.298081,4592
1156,San Luis Potosí,2021-01-27,2021-1,0.881077,10984,0.580227,8840,0.69098,9557,0.807295,9878,0.656917,9101,0.303577,4594
1157,San Luis Potosí,2021-01-28,2021-1,0.871742,10261,0.585591,8173,0.700296,8809,0.806366,9188,0.655334,8449,0.272108,4267
1158,San Luis Potosí,2021-01-29,2021-1,0.874037,8834,0.579595,7005,0.688995,7582,0.811456,7917,0.658983,7248,0.29152,3648
1159,San Luis Potosí,2021-01-30,2021-1,0.875475,8492,0.574984,6709,0.686109,7210,0.804456,7546,0.662177,6932,0.305022,3460
1160,San Luis Potosí,2021-01-31,2021-1,0.880038,8623,0.590609,6919,0.693674,7425,0.809671,7738,0.672284,7039,0.263921,3519
1161,San Luis Potosí,2021-02-01,2021-2,0.867286,6702,0.576906,5353,0.694349,5738,0.801723,5985,0.652412,5499,0.275647,2829
1162,San Luis Potosí,2021-02-02,2021-2,0.885686,8208,0.599755,6558,0.702021,7109,0.809775,7388,0.664041,6746,0.274062,3318
1163,San Luis Potosí,2021-02-03,2021-2,0.880995,10470,0.581277,8352,0.679584,8999,0.812328,9337,0.653927,8605,0.272559,4245
1164,San Luis Potosí,2021-02-04,2021-2,0.894202,9256,0.579029,7448,0.695207,7941,0.807667,8335,0.652536,7657,0.292254,3749
